Recency,Frequency,Monetary
89.9374109410938,31.636861214288245,20468.250427318668
169.12518054902614,28.506934904495132,96200.69920390335
166.4579626480006,25.82557701671725,93240.56579791095
268.60565393056373,34.50123403479452,21538.778686475845
37.685877578392834,10.528109527095562,13401.059126337223
127.04625193389253,38.55306175004097,25167.24375610583
145.7503935458345,23.180480167101667,55635.378208929505
267.12338622934647,27.949245073613817,63891.363012401795
108.61981337257127,31.455339282287124,18633.640063283496
130.10721624942772,32.95608939904208,62867.39572970394
120.50494487092895,38.7108933667302,17455.308564922267
202.15647473655935,17.602338373234296,90454.32582682351
302.94052586822886,31.120473874308797,28460.62005450577
157.86029591391377,28.64839208675783,75039.08405076546
211.518674786407,19.74307856568503,23044.18581541913
161.33433848952768,8.035886636121653,10650.719784842111
161.73410030465388,23.736411535338924,99984.69420701818
192.87477219653,22.19862050344515,73467.71870609694
183.05185842193237,17.095946758544756,79142.99893808045
225.85830431938143,26.773521431579237,17564.11939126682
198.82539420296365,23.221842737629736,70276.45572759134
271.31767263870586,20.654276209068556,42625.97568131437
194.7844919456835,18.561682511807458,65872.50779940299
119.63364110755519,32.543050587687716,22441.64334127663
191.61668026086681,28.074462752741056,79977.90266162234
107.64104870122742,38.13458479322101,46760.88501790904
130.8637519500606,41.08109426648435,31739.029045759824
266.48722595887904,14.022548425390518,43396.66030948227
197.69412979335402,26.031817029219734,88107.45859351447
169.59330214840767,13.749667733841337,67408.86099778279
180.63176527904528,28.070972668351693,96773.09936974711
167.12475975477452,20.141279054969882,78937.90558920745
165.31165814732103,35.309089656728815,74248.96340585982
255.9633708547476,16.967811038726808,31643.51830579696
116.52798276720675,22.159186007594613,48771.68242921391
208.40209947711128,32.79558223905566,86368.4453944473
178.2525827047607,25.26240669065827,41395.78228835935
200.28499531658204,28.549149441055125,79443.79528923995
265.98607720227324,29.188253577009686,4412.380861700982
205.64129135526306,24.319908358026282,82717.79665921877
181.34337977168067,38.84438378241171,18797.63024248654
153.81663052736937,19.17306183718962,47779.821462482156
224.46581823610512,25.955996735014075,58516.46130762419
187.53385775619356,25.581465752989203,3661.535133277394
223.3250640142364,21.989237424318766,80670.46304004849
245.10172630607792,23.361493724961726,16.348000519705863
236.6693696852803,27.411447295789117,65977.01688098494
251.90441910724275,40.87470898412497,1921.1444411503576
255.03374847141984,35.18947985033036,32105.596340986132
199.65441767374597,32.873508058741535,48383.057985623025
322.6261746937068,41.707590290614355,8239.284650155765
298.2888040746541,38.856868507691566,33248.031129731324
218.3705509099084,32.80695416595585,51667.94695685034
203.10472940336547,28.916725799483846,94434.50165203073
118.37672631059623,19.26075661347477,57447.147207760354
177.40766675423916,21.39951573888594,97825.68496513115
199.42184908805658,24.718472100638515,97852.46945189656
110.30454671201036,7.4168230815332095,21093.91624309095
187.36313494824122,35.18487673362064,58371.48102254111
178.25022870961277,39.08651186020576,36420.197151833454
181.40304899250017,24.002878324839344,93333.80062492563
191.01010952010228,18.63218585585083,76710.23503447621
155.74906182189062,32.597782110849295,61989.07871325269
263.44084681713,22.960787886998617,14384.855093081573
175.52501849781692,32.82966608813209,96403.75493052883
228.9735174272767,25.747016507001653,77003.2138836612
161.13550916152536,18.58962424701701,80048.00026928337
204.9547788811493,24.220754756448038,93094.271812135
181.8146153272624,23.39512641301389,94321.89781811608
295.68940290868085,40.47541766803427,41124.02856046651
233.80469919577826,16.358405048561174,53954.3494183473
242.03131356542858,26.539705537524526,54922.109349019476
198.07621577713772,18.95819589390259,95576.0651370575
214.4701147044491,5.593294802637487,10491.757633690135
154.99584635815117,22.878554438391987,88296.70434052961
238.258581760753,16.124873810949268,43351.061603148875
200.51913047099967,27.159691994961047,90151.36880986668
92.37981413551142,20.714736733850348,47315.346072747874
110.6714427292909,16.14878781131248,30096.482716943574
178.7577391825014,25.596651055013787,79980.87804174727
134.00740155848808,32.613607025584216,18373.91591458657
128.00753867343818,36.5897194104307,48128.105819016084
193.98266198375134,22.238817510019455,87052.31563862169
80.27817608896342,33.47179395206351,30245.831942727873
244.4100704252579,25.400686494511373,20323.052523999162
206.01295857912663,23.506221806092896,24979.36142627789
153.61332650421951,6.861081203770551,13720.304756907597
206.6411906996941,23.16023383985683,81029.0694949426
143.02506079393856,32.70981431607669,36425.52290966671
170.66445516960752,22.260561126943646,59269.364360351086
83.48630844796281,16.044294181839092,43881.43083063054
47.31704408750531,22.215251539544145,19621.06576358975
208.68603522381403,24.427091804365794,79553.44068181324
198.6649192567998,22.147320468121535,71153.76468725601
180.170100413355,41.928295249478296,210.16423336029933
175.4874242739216,27.4915637705692,84841.33083775734
285.0144277626208,19.324215082149088,9163.83333047489
133.09962243202713,22.94764666961375,71973.14510441986
73.05921195165762,35.701026874980144,33478.724219967226
133.80974942129333,43.66392094245666,5705.963189812035
213.06584020947935,15.473368928452334,33880.29570513414
189.78175791849688,30.82901018718569,96749.56692227078
112.97705543251752,19.432471907776865,35922.919936455575
175.90019570828554,25.379114389339207,60269.52853611779
185.283441990042,23.176936193829818,54088.40792545171
41.95289348745188,40.31382741931473,6471.141455390084
210.62287403267283,17.36661036804619,97223.97160990465
120.9912777143889,35.684302030214646,13624.555968336594
168.32423635320242,29.496632692436968,86168.08216487351
129.4257381965181,21.463507616092155,14954.016463717413
168.76978501526094,24.541736974524582,87877.36070273942
188.21542280172775,23.255164244315953,73760.87441486298
6.482929522462182,8.15019034373272,2560.5107257087866
178.33044718437918,21.900651402944042,43132.81171028578
165.73796557445294,22.134129132369047,64175.984335214496
86.03503085314806,16.88567489402451,11691.423176787308
141.22272624710888,17.61340955397274,58127.03399621673
214.07076147279773,21.446069999737784,80491.13071616666
108.84783979971397,32.357876536778676,30283.778626638003
157.70904961908656,24.094425553618514,46086.825815902885
74.73760348419714,11.130869788827615,15957.714713744053
207.30479817791928,29.136964713410883,89283.16167852904
349.246000464965,24.466239461723756,5302.419728357421
154.06661041664094,36.33906382518258,37332.2647424587
272.5702849725804,42.18454496821302,32868.71285324739
162.87790780996454,18.346050064660268,75591.67560825523
275.14469322602827,15.086259318617525,30405.146918149494
167.22071339438213,27.614148435548955,87096.53291301077
269.50085100919796,18.99538183373265,30003.317934534847
225.60175651673583,28.0617424498837,71402.74851314588
268.83055925094067,35.79953845917565,33510.915860706235
271.09326853090545,26.89249658987532,57413.689221943176
196.27304212238238,32.79871810968291,81323.5951542737
153.88413131243556,32.02275065209774,57370.58901279082
203.79418864952032,23.53704024089377,94025.61592228714
251.74917086545582,14.596675525260055,61314.46059649144
166.6331601442126,25.28611850878569,97751.14507337674
323.75455168611717,18.23777738459028,16276.000647877565
180.50981507656633,29.55807334551415,52663.97577549888
191.2106268591946,31.129319932909155,17619.02884096812
237.14735072650592,24.175872392513376,68578.00942479348
160.2359662805868,24.347629346048734,54994.31446210556
148.85292801973708,25.779436738074104,80498.5463544485
176.82984403302856,23.41322922714761,58644.65409671979
158.72072125134204,19.084999322121856,83040.65353249268
216.86849348241407,18.17927132397629,74769.29192907839
196.0487272091321,4.600208710131418,10367.501526232914
122.91636358743041,25.813485726061064,75079.44716498656
56.94597041900509,32.555733174956885,14556.20386402594
183.81999462370902,35.719540634222874,53136.76944738883
244.62558881469528,36.0971541544386,43088.773033016805
189.26123960945267,20.546979523250315,94399.39951321404
130.0082413777462,27.52132457821476,52818.15120023823
180.3519685135443,21.79819178811215,70268.84351573075
196.86975820484855,27.517701189953417,81126.44886805897
245.09095058620557,30.22183704037166,71074.92956753603
136.3090052477002,41.72650807086554,47995.71670304506
207.26517694498006,13.57546593729809,64260.81860490339
81.26280998689387,26.535587963721575,19374.25958279201
234.30894509868787,20.011617097787237,58343.97360502685
258.42468987575046,19.676393511858592,57764.40951472172
228.0844122140333,31.27708807227726,67267.74438808796
282.06882555203424,9.636681845008736,4469.913788370861
141.5102082175185,14.87810134789535,46403.36145332791
278.98343147712137,19.622334804305176,31325.344811397714
167.40919758836378,14.563461525757559,53617.837385955856
176.5670862193265,21.509040640287825,72813.41661831737
133.8621690398106,35.12179918131798,38408.76514810675
285.8096124768572,15.839153315898239,18378.052434797366
312.1640448960639,31.61923918196789,30649.966944874996
248.78939832255344,26.534240827244535,41830.41414054205
190.14704961319592,21.6061370461183,58908.70551459947
188.9333042198989,24.92659772194119,39382.34881129582
112.40523033309499,35.945643183026135,44762.578310270364
165.25911144665474,26.107327815602936,92867.07309415331
166.5369037667572,20.35508537411331,97440.67429752086
249.02681097988474,34.725463571850895,36349.58412004866
182.48549107803456,39.02118652403739,10827.193021556546
159.7835131952359,20.515144674762624,27622.710560915042
206.52230506052558,16.233894494115223,96939.72283887422
206.4892755309178,16.311049585512865,62153.70070444254
205.22491392857455,26.116200035933453,79958.54630938981
172.50541128936766,22.718982903678356,86194.42312320466
199.80636917729936,16.09356931583775,56677.54997861173
185.55363449467666,25.52616371640624,80874.15682462825
187.46192568314063,19.32557609492984,95903.81292589707
170.0750649068653,27.82843060105216,97233.89939049589
283.7978365164919,31.241247012875267,37328.27663111995
160.27469039708535,23.76294444617372,79958.55135471268
33.55233613491731,20.51641971759782,18856.06571953821
200.59101559004344,29.14809134337385,95706.8875467151
272.9756381600177,46.55031441958946,42.56347662066062
245.45434378086574,27.854083198443377,58918.602873456985
124.52946184418548,27.064920055867848,47211.500876297076
236.92418221906232,15.814158688482907,57326.723664172285
92.41204690013834,14.294094547692207,20682.49243021989
221.1962563340285,37.018713422934376,35763.94418238946
318.26244525732807,37.562878744940754,12440.150490020074
182.35779228487175,24.946833309733456,67894.21281358236
183.2517467314139,27.391317941990486,45491.18528665246
360.3094544320701,14.817248918139917,505.47390537070135
156.7049948966643,5.64482505175101,20123.9569953232
255.6984523857206,34.388161184380934,26360.79808933497
186.71823380315226,30.280157949874248,91036.77490156805
111.84047875528123,23.218295035777366,16245.802314193137
242.94282522575855,17.83278510918131,39539.16320849523
123.05434426766064,26.991443188214244,61886.14124016075
203.01722864354403,26.65118429579401,87579.4855569672
171.61359617639584,41.975246383657684,12293.62046251341
318.807702430472,8.362375361337538,14609.647845740348
263.1064309509456,36.06181742846344,38567.53371031092
196.36591663485348,30.201637678813402,98045.71233733969
181.11314136336597,18.95669356983473,95173.40172060499
144.06385606615396,26.726439362751705,70773.04367590231
94.65478043593455,13.173911131795823,23829.39935029098
320.8271068386611,44.629727580364225,9503.626265293564
174.01533167382425,25.785525062937484,73457.3106039485
277.80697518474284,33.97175834407717,28574.149342687004
310.99117681795894,30.443958975733942,20740.345121508584
159.2103179917269,25.792221903581336,74186.68114884043
94.636813887938,34.677884976389095,45198.75384316803
183.80676003041768,38.24022152513768,5109.822917391371
114.21003255516041,13.656675413643162,34016.564372407665
61.09825229441685,28.282078666297107,12777.955528472907
155.69108931159587,10.186215507309544,32452.036904876568
150.20098258009904,26.412845621678997,98301.22143925329
253.74348255151196,41.28772718308208,40646.03398632248
156.35277408563644,27.29056868074308,94023.9617038122
212.67856626989686,27.0152155346967,57986.38997567587
176.27361198476981,26.586970182948928,89396.5772038683
138.5839093245494,7.641988665561557,19668.800859305567
217.56997306199128,31.739544579939558,72904.93065547642
189.34360767387625,29.135830938245363,42424.419207682884
137.76018482613512,33.85124359585005,71947.97150878205
151.67144602647642,24.412833272116256,70882.4499572589
58.735004176495636,14.25595268375151,21039.848931903995
233.08789707729488,36.46952488643923,61786.777756465926
199.43396124026654,33.98944737757539,63046.829331235065
182.32504165649465,9.949282758511561,12173.42092644228
211.22354853259674,25.364909654179975,64754.78952046111
171.12389712445432,26.635555183247703,76921.38873339862
189.78520775547966,11.290531970689631,24079.781240748245
179.13191719969464,25.88897407598769,64543.03406717575
206.47147064548938,18.388122820526036,21815.774077012895
167.75892341430705,18.102795493554513,91365.72830098603
209.25627835744854,24.607051075922392,54624.93445708577
159.20272068881656,18.75490368309359,61512.28385395882
166.47438679763172,35.764692410844354,62697.5435778175
207.03343671645578,28.849558278658755,95640.35293519571
274.7699639285034,18.32455075322621,46414.99754764669
199.2482873212701,19.81514499215951,82541.74482555393
177.73604147817142,37.833639930825484,39363.12282639125
118.45133774686731,11.65256134858433,39395.24943722656
206.74312887321315,2.9295006193280395,9003.659495664562
234.62825057950113,32.44405339333329,58554.45039823013
214.8842381825453,27.027336720085785,76429.50707337796
171.51236102355358,23.426520044999997,87712.91688028522
194.36109603974614,29.05818977788146,68271.3672686748
186.32077133369805,28.515271675006453,63119.863667553735
161.4964906834659,23.83889646905258,91660.28424698571
171.2591298073079,33.56007437898599,81502.11940324101
192.3482243103979,31.10444203753263,93617.72468650487
144.84778156688662,21.24258636642486,66260.13599962194
156.24651644570127,3.7655151080073663,737.2049094792943
53.90230224610734,22.072685532770656,20415.941200446898
150.5240793150433,8.654558862717888,32163.759534693792
161.16510211925873,16.94093807757472,71226.37638137204
217.6769804571315,21.516970824968176,75207.1349986767
279.8763255628285,32.885682347501145,41194.27710915987
81.97318739511638,16.05058507617686,26762.55981005129
175.1409938831693,23.120503720115906,98312.37184015401
88.10375965956473,24.82254473892916,12511.089445290658
173.76692682519527,23.595866251117528,96936.59284265377
72.08425337761605,29.730912587943514,26014.59420554374
232.0742373534535,21.53986310423745,65126.33620641429
157.20129445689514,22.601783839547732,94870.34075275833
172.57597259381714,25.92967616636904,13647.962183061058
138.07949602505437,26.789744020369973,75883.43229494177
268.2907629319054,10.388782155021339,24845.47628903162
221.78195697512382,22.332531569311676,29731.926369158522
149.24057279850953,29.859990521249227,75436.68093692599
168.1450764538439,20.904389653581756,65556.52181027291
322.12929169630246,45.59823166220756,619.2961840224998
183.76563374371383,22.865952770811678,75567.1935883078
172.10780859475108,17.875366860314365,99875.01224407025
173.57612407342864,34.73139526116065,13560.97321858345
72.68844175386134,23.485485890081684,6264.580907259509
154.14284440813339,35.99115467218004,65562.46607484971
36.87689338876569,25.56362624499663,17718.203802345557
294.82289044598997,8.940257151427074,435.37781375996286
237.4408887339507,13.6051731437025,9963.93107197907
226.12770125125306,34.33496268902581,76898.32629905744
168.3020701039058,35.47760242867051,42017.75439193311
108.9725524985065,28.115301616061828,51635.80568081766
60.09257566767442,12.845799598817552,29724.64770170957
227.3953109319703,18.27274840740249,66080.1452647042
147.21754104643955,28.46544103491947,63443.11107445227
249.17690503955833,31.078106836171568,18144.532902348663
263.97326658240956,19.284733177040152,42913.79155499856
95.04008503298462,27.711357548242216,25077.810559721835
102.89172495665315,27.80895477070972,53369.627256847016
97.99756585027549,10.830884535372707,38942.055509015496
168.8524738380638,26.90418421064556,94688.43680238324
202.5693352052291,21.697897794713434,78938.11503644622
69.99779437761848,36.55399966806548,42120.6702338536
252.04843958482792,31.258320312720578,33867.56509530236
230.14270205516635,29.80143986622503,77669.06911366298
171.34535558345692,43.316748807411955,24914.882917213075
46.66603615092928,17.73819639493549,21967.072027081424
247.66494575674284,38.09622250115483,57448.457718270394
286.0615508167098,31.13867657693363,7789.819404006315
195.12764627426088,15.097633381286187,62461.65825321447
77.33092145314765,38.282771345224454,31109.29278623016
185.77623961056975,22.23210337078217,21486.72967646791
160.375864486247,22.470997740518445,35447.30807198318
211.22367501541092,34.89476905499461,65585.3444943161
98.4600654578014,25.391407719257355,57572.27985873202
210.82748298794368,25.722076119300272,89428.12924651234
209.66665195575845,29.35141600007563,95785.9992590235
118.23447674594286,11.907309026497558,13320.835498596383
200.92360832726675,24.38925717205467,99045.66530412249
98.02940256648148,26.049563073823577,46840.10151098562
157.75795435726224,20.434070931607604,59681.32755437445
121.99581882185848,17.44185332238032,68926.35338764146
72.41533129056585,28.132992046985642,3780.0525795840035
190.65088191872394,25.298685024127256,90345.10161236401
111.77495245101333,20.783316961903232,54676.15929412938
158.01793987144248,46.348939385065535,4614.740051972965
216.89721056422403,27.51792675962792,65146.01613761729
123.90840296825931,32.85664084746012,36066.91970709344
284.30412748196295,24.55198399736055,32903.222553196785
222.18213638361217,25.280138689877617,9455.81090988492
24.98470704708223,3.6941187106209505,1483.9508002163825
169.47559189361462,23.077192940082636,99833.31504939042
189.24950972603534,24.734886551614327,66416.68360319515
129.88112327521773,28.0299937166154,60742.45023430666
204.6620804616049,25.103626879544414,86645.19041629978
171.58603390540569,16.891810067753237,96531.32459614477
71.6161405383747,10.430881395801066,2665.3958479117778
229.46197288550854,27.994659902989724,57722.95963729564
209.62084077882452,20.983524188908312,57976.46823669593
179.96630352825014,27.078694075027702,88205.47065325122
146.57205995848332,39.32082497725547,48310.16364532489
112.46478082280117,32.414152020787526,37245.58922818187
320.31196261728206,24.47563981909529,15231.580424317903
168.03979862500222,22.00330827474817,86502.91261457858
112.70161064911869,17.42481333223506,29327.687789971602
200.13530836576956,18.299013619850708,75638.62273499655
269.40450328813785,10.66073921292908,37177.753367984544
185.13800825315082,32.03186047291027,86558.90359802236
167.71271214094693,33.999317528267426,82022.56784236607
167.5327077516119,20.68176083851033,63215.67384280834
196.03483531429356,14.828638279442458,38274.457506559826
162.89653983191144,20.126085574672622,56529.9720994215
228.57618699491167,32.25732763417703,53708.58577230511
252.39563637166384,18.462050916222253,10173.021405332105
209.8294819302914,15.356493120819657,25648.031622024315
119.80421283048906,39.46324165000533,25134.777834559398
199.73582382840408,24.613726119113384,74039.01026201586
155.5388716816562,15.97165935898718,90989.60082324514
215.34185614636218,23.124337504940456,86212.72219056249
252.09412443446502,32.59360077532407,47341.64454079858
153.47013349138425,22.43555917049683,98019.4969669265
189.97357889295765,31.511953667916924,98372.79843744823
197.95182195557493,20.973070844047736,68629.87836596573
196.88821020522587,24.385487063996806,93922.33790173574
188.96230239057056,22.50390125167992,92396.05583947245
240.8022718143996,29.019927944709828,43591.169989331815
210.2968040844749,38.63646710553533,31976.271165810656
152.45371546040911,46.54105836814733,8483.860757231376
225.39137900689911,21.677469413842097,32920.27011998912
138.34854830813276,35.433827256456496,36057.332460259815
125.06949254887628,36.19923477657196,50868.0655558034
124.47293507095965,12.081783463168502,47297.39659718084
153.55439643415903,31.88476806613185,72188.84091958469
162.21382207302068,21.338283984113236,33339.06945761301
226.6504666880998,13.884197170736805,63129.115185094044
73.26298891641228,30.6096346813695,32225.91132832582
279.1627503909222,39.294167393399576,9579.717749217953
157.6714455360795,26.026815061667378,98297.05905910485
168.47306043567454,16.908131695385656,46288.28003402834
124.91027280272036,27.65979335536787,40039.68832867438
201.730002593262,30.359595182416193,68136.00332844198
147.79342905412153,22.557678085004035,49093.83317208022
215.64045389564683,26.79401263467885,89742.99499980969
195.05588724369017,16.128794845783908,3130.4020294635748
161.06842249822512,19.911591151126252,4957.334288253112
153.13609729764283,28.37931573134821,67158.15367617735
276.86861075830507,40.67717592376572,30762.077306612613
141.41528585764536,21.26747546768596,94227.42525670522
192.73943013483972,27.899371390954006,56962.777007750046
191.31151108124396,31.842925621470158,66994.61106808849
67.92843801326295,25.156016990197852,9096.016501686
209.85114854098492,19.6949940698316,68665.1821269761
171.70645511115504,27.659174724463398,81989.39669089808
239.58265626933786,24.452992654258388,49495.670695294444
174.74290308390655,20.987702290295204,96456.96447878872
188.5556074294382,30.589443265138534,97993.30839493516
178.66931104221283,21.249497425075543,97667.97249604344
171.55862967266694,36.265548683808674,98801.68126553632
320.7038134413445,13.227110405982959,14430.38105526867
183.64490414698489,14.919274631369031,97580.0886837393
251.527919645096,15.189392739900716,7659.559293674867
185.0154764230364,31.868271753003995,79765.13538258131
175.44320967565028,21.262321135860553,75846.97069113627
336.0821716549876,17.70109902643938,15665.825398282996
111.41312917303527,29.038885945038487,45531.13672688358
195.6270356358102,32.707854286708994,96142.43102885244
356.90793441431674,13.77575924808307,103.7191624111089
272.6566785047444,37.411178913030675,49012.64357445726
184.28302807841257,24.740056457846638,18006.994387982366
183.80918377324963,31.15659056643997,20293.675798287502
218.48532934164896,25.175703460986792,74995.62345793867
199.22501758326953,22.24531862193895,91977.3729084888
228.90447318196456,17.921049233732933,56366.974900685505
153.57809062978208,17.442310432500037,39723.578640384025
86.6641752671361,42.26069239142327,34198.667894647006
194.83879935464444,18.655564014897934,91337.53606552102
281.5880826515462,19.465908956979483,7296.635014180597
205.50951302477534,30.37544365074683,90649.5064977477
254.69659863792992,6.376281363374617,16788.720220857023
173.02531125645925,23.21624199719204,96591.94604370357
232.02838186167344,28.439687884506924,50437.522705221316
325.75648765169865,8.99254682498753,19130.80786180783
183.7894519086399,24.767085006274144,93084.160859739
181.36837048324196,28.14395176199089,94695.3911323381
256.06007039051457,12.361527317984901,21761.022934929853
301.05017825327633,8.337786222628285,5733.033738953497
153.3909632539436,26.479067302992465,72972.11284493594
212.09346761042,27.746651756788996,82352.95979891071
238.79023299686207,5.156266997102457,17466.989868369208
190.5223174200958,33.97261315765373,92758.23310027499
149.92466165922278,11.602957384534545,17869.447264434224
135.9115331314003,25.307216807083133,69984.35372049207
68.79295456482848,9.128834428623133,11411.059603782669
184.8246292018805,30.7078710244715,43179.73916634982
266.8012984902248,13.45192247481926,12666.927416747498
190.60778292564441,19.61152898435341,95409.31406534629
234.13047850246133,12.091601738699302,61137.59375269134
91.60472223184397,11.535538475262822,5213.9480363395105
53.68948413433901,27.596632818485805,16835.8896524208
143.38961917422398,10.103023876810822,2760.472082339127
170.2782641855694,28.068613155205107,3313.5887006017774
149.01866709430513,26.0195815916099,71226.2866195924
175.99689556971816,12.103098378888358,44208.08773679198
153.39544170751594,16.656843549690553,51718.600780450666
212.85484704909845,13.524248427491472,25268.154144378106
221.69068118023216,6.262134409498341,15007.208567944152
229.24238600873645,21.174686667813077,53867.44816584919
127.5902407753959,23.44249984073771,58286.30197828143
142.98597214525086,41.687210612097104,40486.00983601215
245.63177400543572,25.788707538455295,32103.95549758811
127.3338037071201,27.134639412068225,19486.045810818297
129.21853324908983,21.506222919712023,58225.32506431616
186.06718272732346,45.42129506493443,4974.925188361323
123.73832072485459,30.267301574522683,54427.62095742931
168.60548697074512,31.08534313108047,67483.39326890018
328.20659910341027,30.124525532770395,17042.273006645948
248.53717226149251,20.814219293860262,46675.28824032846
43.172715149049175,3.4337833457591898,8779.438481507972
282.842991550136,11.841502326443393,26451.456227111416
164.4424744259394,28.619302449774516,33942.95839155765
30.251757799051536,20.72817897895929,4068.762266214454
181.20510138190875,29.421159201918886,89169.11078540853
201.25261401975706,31.30778131797331,84334.14096204017
208.52934210457832,27.3520230233637,79472.69546034395
178.632952247118,44.021805029462236,11145.791612865374
57.01490114488938,38.096765327258005,17962.526948260394
137.57853619742252,32.51142345214204,51140.65404695166
261.6082967970586,4.57936936500376,5015.036267073791
170.28892880850285,36.46844663276487,26345.986986191496
195.65666456302813,32.13781682972818,89755.4914121589
222.84451972912493,16.219375230093135,72675.47543502996
205.61342286701395,34.260006406687076,15976.46022324355
212.4456372063399,35.28215797847284,34568.152931317454
183.29266515802948,30.912950828299437,23611.210223331615
229.54995421803955,25.219840792149924,43462.69352540732
236.33029385557563,19.5964163915463,63643.745139164166
186.88190129972068,28.866008154898786,86105.46695665897
184.55354673594016,19.21629239248357,73870.54972149956
258.60924375610296,20.335527021371902,36796.48702142823
128.89881878064347,25.31810567929522,41790.97396449638
125.13983559209368,23.388384380006805,43492.19627695986
306.13975063523844,26.766790167792905,21583.26067653463
224.07874010630212,25.862851466854764,50338.08853776861
241.97863259179732,34.36713400441967,15110.637673179084
217.8012843290553,23.072267679847283,72651.09544853741
175.34535224374747,29.252563008051403,55396.82524554156
86.68296161835761,17.792918535838318,35287.38955471158
178.74024528122442,21.563962919893832,82758.86112085234
195.90144530992674,23.658408928303146,92148.46441782649
268.6832825293091,29.72754635422703,41000.21146542939
117.0456692552256,19.218208713643214,6283.736788663475
169.24295275447318,40.53096603123973,34593.295105368874
305.6829406962213,14.744362102251758,2352.5329529955784
280.2290377208694,16.67568147958033,39713.413107795124
55.86848604244719,14.298139483311015,21721.983791176302
182.35651708072368,17.57157700795334,38276.96936138869
94.89347119899523,24.971461121208606,52716.670898565775
187.27541714828035,25.55321968451817,79425.15327343634
157.7396211874824,21.243838745461364,64778.02300879682
213.63662683979413,19.777552441796466,30605.40270096398
98.78518946515683,39.94420793969372,22191.85659097449
122.36052448498408,26.396370037613345,40404.059345697715
213.33323763540318,42.45647249458349,579.5237180272972
177.2086955977374,31.857047375250087,69136.0243224703
155.9894818040662,22.136310998545923,93017.44481326807
155.55436583328208,20.102888117801818,34417.35119372824
186.71490965484873,19.62643407770444,98600.05503505512
202.78074209547154,27.9378980646259,91356.64288815016
150.49621678609134,17.24834561734023,70561.72713692866
91.00532839241662,17.531002835481335,47746.10122815349
206.62725850995616,22.478944028680708,72905.142854016
211.82895677853753,26.837291628296462,75331.47717197426
202.5308152591849,29.58784025153315,75269.02152233098
214.2521049435241,8.187221441011523,28064.888375708986
78.93158489107022,8.201798192042109,34771.41105470598
150.0628109750242,24.570605996141545,93992.80260738794
172.59966798060273,18.034052110313908,84336.02787003708
41.07230311398693,33.113278400153305,5927.907342991967
233.5525329757004,20.42122876976507,50043.331010374706
178.27033834034427,27.66788175802097,62334.979074080555
138.43014323002095,28.737471596080198,80763.18475464862
245.47412390030664,24.76682531208264,55349.127364753156
142.91048116432268,28.239056184772203,87477.20816538889
192.3584360834878,17.254264911213756,72783.24096258022
121.79849666935527,21.97598482937753,2560.806186804476
109.50243275257279,26.674381442021307,50344.7910533989
124.06714825617655,36.820282964036565,41516.954276495344
230.636119107785,26.525653862859752,8560.744538930032
221.35109152378192,34.378760115791586,44531.290911023236
149.33648813086248,8.178146499010078,28873.120815792685
231.96294538940052,5.908736155709507,8280.301899299313
123.38595909510315,26.013694145714584,35682.881090231676
122.79412778961144,21.066683622282483,78793.45321306126
